Geneid,PC3_Hypoxia_S2,LNCAP_Hypoxia_S1,PC3_Normoxia_S2,PC3_Hypoxia_S1,LNCAP_Normoxia_S1,LNCAP_Normoxia_S2,LNCAP_Hypoxia_S2,featurecounts.txt,PC3_Normoxia_S1
ENSG00000237235,0,0,0,0,0,0,0,0,0
ENSG00000129515,615,3257,1564,1807,4532,5204,3611,3257,573
ENSG00000211837,0,0,0,0,0,0,0,0,0
ENSG00000258828,0,2,0,1,0,0,1,2,0
ENSG00000211844,0,0,0,0,0,0,0,0,0
ENSG00000259157,0,0,0,0,0,0,0,0,0
ENSG00000258401,6,0,8,11,0,0,0,0,3
ENSG00000211838,0,0,0,0,0,0,0,0,0
ENSG00000250688,0,0,0,0,0,0,0,0,0
ENSG00000258619,0,0,0,0,1,0,0,0,0
ENSG00000258381,0,0,0,0,0,0,0,0,0
ENSG00000258901,0,0,0,0,0,0,0,0,0
ENSG00000288100,0,0,0,1,1,0,0,0,0
ENSG00000257472,0,0,0,0,0,0,0,0,0
ENSG00000271424,0,1,5,0,4,3,2,1,0
ENSG00000258850,0,0,0,0,0,0,0,0,0
ENSG00000256590,0,0,0,0,0,0,0,0,0
ENSG00000259042,0,0,0,0,0,0,0,0,0
ENSG00000258387,0,0,0,0,0,0,0,0,0
ENSG00000258969,0,0,0,0,0,0,0,0,0
ENSG00000258948,0,0,0,0,0,0,0,0,0
ENSG00000258868,0,0,0,0,0,0,0,0,0
ENSG00000248366,0,0,0,0,0,0,0,0,0
ENSG00000257179,0,1,0,1,3,3,2,1,0
ENSG00000223593,0,0,1,3,0,0,0,0,0
ENSG00000258782,0,0,0,0,0,0,0,0,0
ENSG00000226132,0,0,0,2,0,0,0,0,0
ENSG00000285608,0,0,1,6,0,1,0,0,0
ENSG00000258563,0,0,0,0,0,0,0,0,0
ENSG00000258996,0,0,0,0,0,0,0,0,0
ENSG00000271468,0,0,0,0,0,0,0,0,0
ENSG00000211834,0,1,0,0,0,0,0,1,0
ENSG00000258445,1,8,2,6,3,3,3,8,3
ENSG00000259169,0,10,0,1,4,9,20,10,0
ENSG00000213598,5,19,10,19,14,41,22,19,4
ENSG00000258943,0,0,0,0,0,0,0,0,0
ENSG00000231922,0,0,0,0,0,0,0,0,0
ENSG00000126773,1775,3498,5017,5521,3803,3669,4148,3498,1832
ENSG00000241354,0,0,0,0,0,0,0,0,0
ENSG00000259111,0,0,0,0,0,0,0,0,0
ENSG00000126778,226,197,610,655,145,199,212,197,281
ENSG00000258638,0,3,0,0,2,0,3,3,0
ENSG00000287481,0,0,0,0,0,0,0,0,0
ENSG00000258505,0,0,0,0,0,0,0,0,0
ENSG00000154001,976,3037,2791,2916,3260,3094,3624,3037,999
ENSG00000244756,0,0,0,0,0,0,0,0,0
ENSG00000198252,669,2012,2420,1762,3028,3492,2259,2012,858
ENSG00000286730,1,2,0,0,1,0,0,2,0
ENSG00000224004,0,1,1,10,0,1,1,1,1
ENSG00000126790,373,225,869,999,420,492,253,225,303
ENSG00000258980,0,0,1,0,1,0,0,0,1
ENSG00000258535,0,0,0,1,0,0,0,0,0
ENSG00000179008,6,1,30,21,0,2,1,1,15
ENSG00000242135,0,0,0,0,0,0,0,0,0
ENSG00000184302,0,0,0,0,0,1,0,0,0
ENSG00000258796,0,1,0,0,1,0,0,1,0
ENSG00000259047,0,0,0,0,0,0,0,0,0
ENSG00000100625,1116,934,4310,3857,785,784,1057,934,1588
ENSG00000258692,0,0,0,0,0,0,0,0,0
ENSG00000100614,1043,4026,2919,3040,5165,5050,4745,4026,1096
ENSG00000151838,2,1,1,2,1,3,6,1,2
ENSG00000258896,0,1,2,3,0,0,0,1,1
ENSG00000100612,480,3826,1340,1178,6763,8287,4428,3826,511
ENSG00000100731,3624,2492,9697,11064,2009,2321,2735,2492,3626
ENSG00000179600,0,0,0,0,0,0,0,0,0
ENSG00000258877,0,0,0,0,0,0,0,0,0
ENSG00000258734,0,0,2,1,1,0,2,0,1
ENSG00000258952,3,3,26,17,2,1,2,3,9
ENSG00000020426,698,1115,2180,2183,1169,1249,1150,1115,841
ENSG00000267909,2,10,7,2,11,9,6,10,1
ENSG00000258760,10,0,21,14,0,1,0,0,12
ENSG00000050130,1180,2113,2844,3416,2284,2231,2499,2113,1101
ENSG00000126785,6,0,37,17,0,0,0,0,13
ENSG00000180008,324,2026,1225,1374,1655,1565,2491,2026,425
ENSG00000140015,0,0,3,2,0,0,1,0,0
ENSG00000258490,0,0,1,0,0,0,0,0,0
ENSG00000100647,337,1025,1059,959,840,1272,1070,1025,389
ENSG00000258995,0,0,0,0,0,0,0,0,0
ENSG00000258764,0,0,0,0,0,0,0,0,0
ENSG00000258685,0,0,0,0,0,0,0,0,0
ENSG00000277651,0,0,0,1,0,0,0,0,0
ENSG00000258930,0,0,13,11,1,0,0,0,4
ENSG00000258571,4,7,8,20,2,4,2,7,3
ENSG00000258769,6,10,13,7,16,16,7,10,2
ENSG00000258427,3,26,3,16,38,29,24,26,2
ENSG00000258406,0,0,0,0,0,0,0,0,0
ENSG00000279423,0,0,0,0,0,0,0,0,0
ENSG00000258629,4,5,34,21,3,3,6,5,11
ENSG00000259124,0,0,0,0,0,0,0,0,0
ENSG00000237450,0,0,0,0,0,0,0,0,0
ENSG00000244237,0,0,0,0,0,0,0,0,0
ENSG00000259055,4,0,1,7,0,0,0,0,3
ENSG00000129521,105,3566,110,260,665,649,3899,3566,41
ENSG00000269945,1,0,2,1,0,2,0,0,1
ENSG00000270000,1,10,2,7,4,5,4,10,2
ENSG00000273797,1,0,6,1,1,0,1,0,3
ENSG00000165389,130,3316,423,371,3157,3272,3529,3316,149
ENSG00000258639,0,0,0,0,0,0,0,0,0
ENSG00000259008,0,2,0,0,0,0,0,2,0
ENSG00000259079,12,3,33,24,7,9,4,3,10
ENSG00000260046,0,0,0,1,14,10,5,0,0
ENSG00000258836,0,0,1,0,0,0,0,0,0
ENSG00000258966,0,0,1,1,0,0,0,0,0
ENSG00000259051,1,10,2,2,14,15,16,10,0
ENSG00000241891,0,0,0,0,0,0,0,0,0
ENSG00000175985,17,353,32,29,176,322,342,353,14
ENSG00000224861,1,117,1,3,109,166,122,117,0
ENSG00000119681,74,174,206,185,174,218,177,174,79
ENSG00000285633,0,0,0,0,0,0,0,0,0
ENSG00000165898,94,569,273,248,768,982,662,569,96
ENSG00000042317,89,570,254,200,593,724,633,570,83
ENSG00000271423,0,0,0,0,0,0,0,0,0
ENSG00000258935,0,1,2,0,0,0,0,1,0
ENSG00000053770,451,2022,1466,1606,2083,2222,2346,2022,552
ENSG00000180662,10,2,14,12,2,5,6,2,3
ENSG00000151812,0,4,2,2,1,5,5,4,1
ENSG00000258580,0,1,0,1,0,5,0,1,0
ENSG00000258622,0,0,0,0,0,0,0,0,0
ENSG00000125378,30,31,710,76,19,38,27,31,219
ENSG00000258960,0,0,0,0,0,0,0,0,0
ENSG00000285612,9,1,19,24,0,0,2,1,8
ENSG00000242571,1,6,0,5,5,5,4,6,0
ENSG00000259005,0,3,3,5,6,3,0,3,2
ENSG00000258849,0,0,0,0,0,0,0,0,1
ENSG00000258746,0,0,0,0,0,0,0,0,0
ENSG00000258845,0,0,0,0,0,0,0,0,0
ENSG00000258501,42,7,72,100,4,11,9,7,50
ENSG00000257900,0,0,0,0,1,3,1,0,0
ENSG00000259100,0,3,2,11,5,2,2,3,0
ENSG00000258549,0,0,0,0,0,0,0,0,0
ENSG00000211839,0,1,0,0,0,0,0,1,0
ENSG00000258928,0,0,1,1,0,0,0,0,0
ENSG00000279521,0,0,0,0,0,0,0,0,0
ENSG00000258536,0,0,0,0,0,0,0,0,0
ENSG00000286464,0,0,0,0,0,0,0,0,0
ENSG00000100650,2208,11088,5622,6196,11602,14343,12288,11088,2198
ENSG00000259151,0,9,0,1,2,2,2,9,3
ENSG00000258558,0,0,1,3,0,1,0,0,1
ENSG00000033170,1628,750,6819,5086,769,922,805,750,2461
ENSG00000240463,2,16,2,3,29,56,17,16,1
ENSG00000230997,0,0,0,0,0,0,0,0,0
ENSG00000259032,18,99,68,78,148,216,132,99,31
ENSG00000243023,4,0,1,6,0,0,0,0,0
ENSG00000257503,0,0,0,0,0,0,0,0,0
ENSG00000139977,756,1122,1931,2372,1164,1284,1227,1122,683
ENSG00000176435,0,1,0,0,3,7,0,1,0
ENSG00000182732,4,0,6,5,2,0,1,0,2
ENSG00000070778,45,293,218,145,461,559,413,293,74
ENSG00000183379,1,0,0,2,1,3,2,0,0
ENSG00000259045,3,1,0,4,2,0,0,1,0
ENSG00000139921,1905,2082,3963,6007,2123,1954,2469,2082,1545
ENSG00000242952,0,20,3,1,14,26,21,20,0
ENSG00000258791,12,0,16,25,0,1,0,0,11
ENSG00000259012,0,0,0,0,0,0,0,0,0
ENSG00000258841,0,0,0,0,0,0,0,0,0
ENSG00000259969,5,1,11,20,0,1,0,1,5
ENSG00000258934,0,0,0,0,0,0,0,0,0
ENSG00000259007,0,0,0,0,0,0,0,0,0
ENSG00000277801,0,0,0,0,0,0,0,0,0
ENSG00000213315,46,368,58,123,486,1203,233,368,20
ENSG00000087302,4192,10110,13188,12656,10693,12931,11638,10110,4884
ENSG00000258920,2,100,16,5,187,256,121,100,6
ENSG00000151320,38,227,143,83,227,261,262,227,49
ENSG00000139874,3,8,12,18,2,2,4,8,2
ENSG00000287990,3,0,1,4,0,0,0,0,2
ENSG00000258762,0,0,0,0,0,0,0,0,0
ENSG00000100629,194,747,408,527,867,1137,890,747,136
ENSG00000258275,0,0,0,0,0,0,0,0,0
ENSG00000139971,108,13,319,324,15,10,22,13,110
ENSG00000258749,0,0,0,0,0,0,0,0,0
ENSG00000258506,0,0,0,0,0,0,0,0,0
ENSG00000258608,19,38,153,62,92,95,59,38,54
ENSG00000258519,0,0,0,0,0,0,0,0,0
ENSG00000119720,37,651,105,64,576,667,778,651,30
ENSG00000258394,0,0,0,0,0,0,0,0,0
ENSG00000258424,18,21,45,52,9,2,24,21,18
ENSG00000205476,64,2021,278,179,1673,2240,2332,2021,111
ENSG00000080823,129,461,619,351,498,565,496,461,232
ENSG00000100764,404,3735,1300,1548,3941,4502,4339,3735,427
ENSG00000258380,0,0,0,0,0,0,0,0,0
ENSG00000286582,0,0,0,0,0,0,0,0,0
ENSG00000257976,1,2,1,3,1,0,0,2,0
ENSG00000258923,0,0,0,0,0,0,0,0,0
ENSG00000260810,1,0,9,6,1,0,0,0,4
ENSG00000259050,0,0,0,1,0,0,2,0,0
ENSG00000259039,1,4,2,0,3,6,7,4,0
ENSG00000271712,0,0,0,0,0,0,0,0,0
ENSG00000287437,0,0,2,0,1,10,1,0,0
ENSG00000259053,0,0,0,0,0,0,0,0,0
ENSG00000240051,0,1,0,0,0,0,3,1,0
ENSG00000066739,309,2476,1105,994,2605,2865,2688,2476,377
ENSG00000283948,0,0,0,0,0,0,0,0,0
ENSG00000211949,0,0,0,0,0,0,0,0,0
ENSG00000100784,141,660,564,482,713,770,664,660,206
ENSG00000254045,0,0,0,0,0,0,0,0,0
ENSG00000258446,0,26,1,0,31,21,20,26,0
ENSG00000211956,0,0,0,0,0,0,0,0,0
ENSG00000140057,5,157,16,7,233,231,150,157,7
ENSG00000254174,0,0,0,0,0,0,0,0,0
ENSG00000066455,235,4886,613,666,4797,5577,5491,4886,216
ENSG00000070269,844,1119,2359,2247,1051,1154,1229,1119,882
ENSG00000253491,0,0,0,0,0,0,0,0,0
ENSG00000253458,0,0,0,0,0,0,0,0,0
ENSG00000259789,0,0,0,0,0,0,0,0,0
ENSG00000253755,0,0,0,0,0,0,1,0,0
ENSG00000211958,0,0,0,0,1,0,0,0,0
ENSG00000253957,0,0,0,0,0,1,0,0,0
ENSG00000258379,0,0,0,0,0,0,0,0,0
ENSG00000170779,201,309,622,522,392,566,347,309,255
ENSG00000253359,0,0,0,0,0,0,0,0,0
ENSG00000211952,0,0,0,0,0,1,0,0,0
ENSG00000253325,0,0,0,0,0,0,0,0,0
ENSG00000254215,0,0,0,0,0,0,0,0,0
ENSG00000211947,0,0,0,0,0,0,0,0,0
ENSG00000253482,0,0,0,0,0,0,0,0,0
ENSG00000282639,0,0,0,0,0,0,0,0,0
ENSG00000283607,0,0,0,0,0,0,0,0,0
ENSG00000254046,0,0,0,0,0,0,0,0,0
ENSG00000259059,0,0,0,1,0,0,0,0,0
ENSG00000211957,0,0,0,0,0,0,0,0,0
ENSG00000211943,0,0,0,0,0,0,0,0,0
ENSG00000213140,0,1,0,0,0,0,0,1,0
ENSG00000254326,0,0,0,0,0,0,0,0,0
ENSG00000253240,0,0,0,0,0,0,0,0,0
ENSG00000253441,0,0,0,0,0,0,0,0,0
ENSG00000100600,72,2042,341,242,2678,4150,2488,2042,116
ENSG00000090061,19,577,87,128,470,533,585,577,40
ENSG00000140104,23,674,117,67,744,1221,716,674,39
ENSG00000183576,505,4303,1273,1516,3247,3929,4843,4303,510
ENSG00000253709,0,0,0,0,0,0,0,0,0
ENSG00000258437,0,0,3,2,0,0,0,0,0
ENSG00000211946,0,0,0,0,0,0,0,0,0
ENSG00000253440,0,0,0,0,0,0,0,0,0
ENSG00000258544,0,0,0,0,0,0,0,0,0
ENSG00000185567,380,686,1189,974,413,463,740,686,445
ENSG00000253367,0,0,0,0,0,0,0,0,0
ENSG00000211950,0,0,0,0,0,0,0,0,0
ENSG00000211955,0,0,0,0,0,0,0,0,0
ENSG00000165914,1055,1778,2630,2813,1838,2130,1811,1778,906
ENSG00000253989,0,3,0,0,0,3,3,3,0
ENSG00000258385,0,0,3,2,0,0,0,0,0
ENSG00000270550,0,0,0,0,0,0,0,0,0
ENSG00000119714,10,18,17,23,4,18,8,18,7
ENSG00000258716,1,0,7,2,0,0,0,0,1
ENSG00000258699,0,0,0,0,0,0,0,0,0
ENSG00000258423,0,0,0,0,0,0,0,0,0
ENSG00000273894,0,0,0,0,0,0,0,0,0
ENSG00000282651,0,0,0,0,0,0,0,0,0
ENSG00000258869,0,0,0,0,0,0,0,0,0
ENSG00000152315,3,3,3,3,5,19,3,3,6
ENSG00000254289,0,0,0,0,0,0,0,0,0
ENSG00000254203,0,0,0,0,0,0,0,0,0
ENSG00000211951,0,0,0,0,0,0,0,0,0
ENSG00000279972,0,0,0,0,0,0,0,0,0
ENSG00000042088,264,1197,759,756,1107,1381,1482,1197,280
ENSG00000253412,0,0,0,0,0,0,0,0,0
ENSG00000211945,0,0,0,0,0,0,0,0,0
ENSG00000238275,0,0,1,0,1,1,0,0,0
ENSG00000253883,0,0,0,0,0,0,0,0,0
ENSG00000231475,0,0,0,0,0,0,0,0,0
ENSG00000165496,0,134,0,0,140,189,173,134,0
ENSG00000276210,0,0,0,0,0,1,0,0,0
ENSG00000131966,974,1631,3142,2635,2459,2812,1979,1631,1277
ENSG00000270474,0,0,0,0,0,0,0,0,0
ENSG00000100744,173,1002,438,479,1003,1134,1129,1002,164
ENSG00000259073,0,0,2,1,0,0,0,0,1
ENSG00000211942,0,0,0,0,0,2,1,0,0
ENSG00000271201,0,0,0,0,0,0,0,0,0
ENSG00000253587,0,0,0,0,0,0,0,0,0
ENSG00000253345,0,0,0,0,0,0,0,0,0
ENSG00000253462,0,0,0,0,0,0,0,0,0
ENSG00000126777,2670,19970,7748,9377,12510,12636,22074,19970,2627
ENSG00000211944,0,0,0,0,0,0,0,0,0
ENSG00000285518,23,6,57,85,3,3,16,6,17
ENSG00000140025,85,388,225,240,632,661,404,388,76
ENSG00000211941,0,0,0,0,1,0,1,0,0
ENSG00000253149,0,0,0,0,0,0,0,0,0
ENSG00000211843,0,0,0,0,0,0,0,0,0
ENSG00000283274,0,0,0,0,0,0,0,0,0
ENSG00000206906,0,0,0,0,0,0,0,0,0
ENSG00000206596,0,0,0,0,0,0,0,0,0
ENSG00000278746,1,0,1,3,0,0,0,0,1
ENSG00000202337,14,5,29,35,12,31,14,5,12
ENSG00000212270,0,0,0,0,0,0,0,0,0
ENSG00000251858,0,0,0,0,0,0,0,0,0
ENSG00000264657,0,0,0,0,0,0,0,0,0
ENSG00000253003,0,0,0,0,0,0,0,0,0
ENSG00000251756,2,0,0,2,0,0,0,0,0
ENSG00000201654,0,0,1,1,0,0,0,0,0
ENSG00000207004,0,0,2,0,0,0,0,0,0
ENSG00000275978,0,0,0,0,1,0,1,0,0
ENSG00000266431,0,0,0,0,0,0,0,0,0
ENSG00000201376,2,2,4,9,0,0,1,2,1
ENSG00000201820,5,7,1,7,2,5,13,7,2
ENSG00000266740,0,0,0,0,0,0,0,0,0
ENSG00000243700,0,0,0,0,0,0,0,0,0
ENSG00000252837,0,0,0,0,0,0,0,0,0
ENSG00000263629,0,0,0,0,0,0,0,0,0
ENSG00000207444,0,0,0,0,0,0,0,0,0
ENSG00000242330,2,0,9,7,0,0,0,0,2
ENSG00000206588,0,0,0,0,0,0,0,0,0
ENSG00000199739,0,0,0,0,2,0,0,0,0
ENSG00000276782,0,0,0,0,0,0,0,0,0
ENSG00000200860,0,0,0,0,0,0,0,0,0
ENSG00000201351,0,0,0,0,0,0,0,0,0
ENSG00000207781,0,0,0,0,0,0,0,0,0
ENSG00000251895,0,0,0,0,0,0,0,0,0
ENSG00000238561,0,0,0,0,0,0,0,0,0
ENSG00000283944,0,0,0,0,0,0,0,0,0
ENSG00000252644,0,0,0,0,0,0,0,0,0
ENSG00000221102,0,0,0,0,0,0,0,0,0
ENSG00000201027,0,0,0,0,0,0,0,0,0
ENSG00000252655,0,0,0,0,0,0,0,0,0
ENSG00000200312,358,1,1229,1011,1,2,0,1,174
ENSG00000200298,0,0,0,0,0,0,0,0,0
ENSG00000241757,0,0,0,0,0,0,0,0,0
ENSG00000222276,0,0,0,2,0,0,0,0,0
ENSG00000272439,0,0,0,0,0,0,0,0,0
ENSG00000211845,0,0,0,0,0,0,0,0,0
ENSG00000211846,0,0,0,0,0,0,0,0,0
ENSG00000211847,0,0,0,0,0,0,0,0,0
ENSG00000211848,0,0,0,0,0,0,0,0,0
ENSG00000211849,0,0,0,0,0,0,0,0,0
ENSG00000211850,0,0,0,0,0,0,0,0,0
ENSG00000278661,0,0,0,0,0,0,0,0,0
ENSG00000276699,0,0,0,0,0,0,0,0,0
ENSG00000211854,0,0,0,0,0,0,0,0,0
ENSG00000211855,0,0,0,0,0,0,0,0,0
ENSG00000211856,0,0,0,0,0,0,0,0,0
ENSG00000211857,0,0,0,0,0,0,0,0,0
ENSG00000211858,0,0,0,0,0,0,0,0,0
ENSG00000211859,0,0,0,0,0,0,0,0,0
ENSG00000211860,0,0,0,0,0,0,0,0,0
ENSG00000211861,0,0,0,0,0,0,0,0,0
ENSG00000211862,0,0,0,0,0,0,0,0,0
ENSG00000211863,0,0,0,0,0,0,0,0,0
ENSG00000211864,0,0,0,0,0,0,0,0,0
ENSG00000211865,0,0,0,0,0,0,0,0,0
ENSG00000211866,0,1,0,0,0,0,0,1,0
ENSG00000211867,0,1,0,0,0,0,0,1,0
ENSG00000211868,0,0,0,0,0,0,0,0,0
ENSG00000211869,0,0,0,0,0,0,0,0,0
ENSG00000211870,0,0,0,0,0,0,0,0,0
ENSG00000211871,0,0,0,0,0,0,0,0,0
ENSG00000211872,0,0,0,0,0,0,0,0,0
ENSG00000211873,0,0,0,0,0,0,0,0,0
ENSG00000211875,0,0,0,0,0,0,0,0,0
ENSG00000211876,0,0,0,0,0,0,0,0,0
ENSG00000211877,0,0,0,0,0,0,0,0,0
ENSG00000211878,0,0,0,0,0,0,0,0,0
ENSG00000211879,0,0,0,0,0,0,0,0,0
ENSG00000211880,0,0,0,0,0,0,0,0,0
ENSG00000211881,0,0,0,0,0,0,0,0,0
ENSG00000211882,0,0,0,0,0,0,0,0,0
ENSG00000211883,0,0,0,0,0,0,0,0,0
ENSG00000211884,0,0,0,0,0,0,0,0,0
ENSG00000211885,0,0,0,0,0,0,0,0,0
ENSG00000211886,0,0,0,0,0,0,0,0,0
ENSG00000211887,0,0,0,0,0,0,0,0,0
ENSG00000211888,0,0,0,0,0,0,0,0,0
ENSG00000277734,81,15,234,166,0,0,1,15,69
ENSG00000129562,1173,2508,3035,3046,3477,4667,3030,2508,1227
ENSG00000275552,6,24,7,12,22,37,38,24,8
ENSG00000242061,1,0,2,0,11,3,0,0,0
ENSG00000235213,0,0,0,0,0,0,0,0,0
ENSG00000258823,0,1,0,0,0,0,0,1,0
ENSG00000212302,0,2,0,0,0,0,1,2,0
ENSG00000155463,452,3322,1770,1115,3947,5341,3543,3322,697
ENSG00000199716,0,0,0,0,2,0,0,0,0
ENSG00000197324,1321,2019,2122,3389,1688,2371,2195,2019,772
ENSG00000139890,8,32,8,12,26,37,43,32,9
ENSG00000100461,437,2731,1914,1265,3296,4394,3305,2731,643
ENSG00000100462,506,2545,1957,1408,3166,3992,3170,2545,725
ENSG00000259132,0,0,0,0,0,0,0,0,0
ENSG00000100802,30,312,150,79,251,373,320,312,56
ENSG00000280129,4,52,13,12,45,54,48,52,10
ENSG00000100804,1172,2936,3434,3305,3272,5409,3592,2936,1490
ENSG00000279656,0,31,10,4,48,59,46,31,4
ENSG00000222028,2,0,1,5,0,1,0,0,0
ENSG00000179933,636,1418,1732,1600,1324,1651,1647,1418,607
ENSG00000283654,2,2,12,13,0,3,0,2,4
ENSG00000240131,0,0,0,0,0,1,0,0,0
ENSG00000235194,65,1853,128,129,780,946,2032,1853,43
ENSG00000100842,0,1219,0,0,969,1510,1460,1219,0
ENSG00000259018,0,0,0,0,0,0,0,0,0
ENSG00000166091,0,0,1,0,0,0,0,0,0
ENSG00000258444,0,0,0,0,0,0,0,0,0
ENSG00000273618,0,12,5,3,3,10,8,12,2
ENSG00000259431,6,340,17,12,419,527,343,340,6
ENSG00000213983,161,1954,389,438,1308,1774,2002,1954,168
ENSG00000259043,0,0,0,0,0,0,0,0,0
ENSG00000270618,0,0,0,0,0,0,0,0,0
ENSG00000222931,1,0,0,0,0,0,0,0,0
ENSG00000258887,0,0,0,0,0,0,0,0,0
ENSG00000285727,0,7,1,0,4,7,3,7,0
ENSG00000259334,0,0,0,0,0,0,0,0,0
ENSG00000157326,12,114,55,36,147,258,84,114,20
ENSG00000211851,0,0,0,0,0,0,0,0,0
ENSG00000212335,0,0,0,1,0,1,0,0,0
ENSG00000100721,0,0,0,0,0,0,0,0,0
ENSG00000271358,0,0,0,0,0,0,0,0,0
ENSG00000258499,0,2,0,0,1,0,0,2,0
ENSG00000100604,3,4,5,5,2,2,2,4,5
ENSG00000100605,532,3228,1914,1618,3326,4782,3855,3228,746
ENSG00000258730,1,1,1,1,0,2,2,1,0
ENSG00000258595,0,0,0,0,0,0,1,0,0
ENSG00000165943,130,3835,336,386,3713,4539,4175,3835,118
ENSG00000153485,14,311,56,53,554,702,488,311,23
ENSG00000259066,0,0,0,0,6,1,6,0,0
ENSG00000170270,85,462,291,226,729,828,557,462,104
ENSG00000012963,163,1800,539,522,1877,2189,2044,1800,202
ENSG00000240096,0,0,0,2,2,1,1,0,0
ENSG00000241499,0,0,0,6,2,0,1,0,0
ENSG00000258668,0,0,0,0,0,0,0,0,0
ENSG00000100601,44,282,127,114,329,384,363,282,48
ENSG00000239272,2,4,0,1,5,6,7,4,2
ENSG00000258917,0,3,6,1,1,2,1,3,0
ENSG00000119705,257,1821,873,770,2940,3872,2268,1821,285
ENSG00000063761,11,221,69,34,274,400,217,221,22
ENSG00000199440,0,0,1,0,0,0,0,0,0
ENSG00000258795,0,0,0,0,0,0,0,0,0
ENSG00000176605,0,0,0,0,0,0,0,0,0
ENSG00000237342,0,0,0,0,0,0,0,0,0
ENSG00000278990,0,0,0,0,0,0,0,0,0
ENSG00000259119,0,0,2,0,0,0,0,0,0
ENSG00000259113,8,1,8,10,1,3,4,1,1
ENSG00000201573,1,0,2,5,0,0,0,0,2
ENSG00000273675,5,0,10,11,0,0,0,0,6
ENSG00000258577,0,0,0,0,0,0,0,0,0
ENSG00000151748,702,1305,1456,1908,1153,1374,1590,1305,589
ENSG00000243103,0,0,3,3,0,0,3,0,4
ENSG00000269906,10,60,25,27,37,64,57,60,7
ENSG00000258491,0,1,0,0,3,0,0,1,0
ENSG00000270062,5,15,15,22,18,14,17,15,6
ENSG00000285747,0,2,3,0,7,3,0,2,0
ENSG00000252945,0,0,0,0,0,0,0,0,0
ENSG00000258687,0,0,0,0,0,0,0,0,0
ENSG00000100504,2045,530,2490,5948,376,421,538,530,964
ENSG00000131969,14,1,18,40,0,0,0,1,8
ENSG00000258745,0,1,1,10,0,0,1,1,0
ENSG00000258587,0,0,0,0,0,0,0,0,0
ENSG00000119689,280,2335,1043,749,2821,3915,2841,2335,391
ENSG00000198208,15,758,175,67,755,1266,807,758,63
ENSG00000119630,5,11,8,24,3,4,13,11,7
ENSG00000119718,117,2187,439,349,1811,2299,2568,2187,180
ENSG00000258646,1,15,5,1,15,21,25,15,1
ENSG00000279594,0,10,0,1,6,1,1,10,0
ENSG00000119684,85,2047,255,192,1618,1567,2350,2047,65
ENSG00000206924,0,1,0,0,4,0,2,1,0
ENSG00000119640,28,147,106,53,314,310,191,147,32
ENSG00000119703,4,404,31,23,379,466,420,404,17
ENSG00000258978,0,0,3,0,1,3,3,0,1
ENSG00000170348,1341,7801,3478,3688,9465,10186,8871,7801,1184
ENSG00000252013,0,0,0,0,0,0,0,0,0
ENSG00000100665,0,0,0,0,0,0,4,0,0
ENSG00000188488,5,6,21,7,0,2,9,6,6
ENSG00000273259,1,0,2,3,0,0,0,0,0
ENSG00000288028,0,2,0,0,5,2,0,2,0
ENSG00000196136,0,1,1,0,1,1,0,1,1
ENSG00000259140,0,0,0,0,0,0,0,0,0
ENSG00000239269,1,14,0,11,20,31,13,14,0
ENSG00000285205,7,235,13,7,162,173,246,235,13
ENSG00000240914,6,31,0,16,43,57,57,31,0
ENSG00000274379,0,0,0,0,0,0,0,0,0
ENSG00000258805,0,0,1,0,0,0,0,0,1
ENSG00000100528,1734,3439,4357,4999,4754,4861,4038,3439,1605
ENSG00000258753,1,0,1,0,0,0,0,0,0
ENSG00000020577,1742,165,2086,5473,69,107,138,165,838
ENSG00000252019,0,0,0,0,0,0,0,0,0
ENSG00000265432,0,0,0,0,0,0,0,0,0
ENSG00000258872,0,0,2,0,1,0,2,0,1
ENSG00000198554,662,1524,2125,1806,2208,2175,1603,1524,706
ENSG00000233924,2,1,12,6,1,1,4,1,7
ENSG00000139926,1615,162,3347,5056,114,141,169,162,1254
ENSG00000100867,17,381,37,28,2193,2472,476,381,19
ENSG00000119655,410,969,916,1181,729,1446,1027,969,352
ENSG00000100603,150,5886,462,500,6632,7901,6901,5886,175
ENSG00000166428,1,4,1,1,4,5,1,4,0
ENSG00000258899,0,0,0,0,0,0,0,0,0
ENSG00000176246,0,0,0,0,0,0,0,0,0
ENSG00000252999,0,0,0,0,0,0,0,0,0
ENSG00000258641,0,0,0,0,0,0,0,0,0
ENSG00000259074,0,0,0,0,0,0,0,0,0
ENSG00000259095,0,0,0,0,0,0,0,0,0
ENSG00000258468,0,0,0,0,0,0,0,0,0
ENSG00000284742,0,0,0,0,0,0,0,0,0
ENSG00000176219,0,0,0,0,0,0,0,0,0
ENSG00000258806,0,0,0,1,1,2,0,0,0
ENSG00000136319,94,691,376,197,843,1239,800,691,130
ENSG00000258768,1,21,3,3,16,20,18,21,1
ENSG00000287735,5,18,11,11,3,14,22,18,8
ENSG00000222489,24,9,74,61,8,14,8,9,7
ENSG00000238344,0,0,0,0,0,0,0,0,0
ENSG00000277209,0,0,0,0,0,0,0,0,0
ENSG00000254846,4,0,8,3,0,0,2,0,2
ENSG00000129566,88,661,279,192,1084,1225,845,661,109
ENSG00000200225,0,2,0,0,1,1,1,2,0
ENSG00000185271,0,0,3,0,1,2,3,0,3
ENSG00000092094,182,891,760,564,987,1163,1021,891,270
